Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1976        35-39     0.00107  0.00533  2.45   97818     521  487760  4215928  43.10
  1976        40-44     0.00219  0.01089  2.78   97297    1059  484135  3728167  38.32
  1976        45-49     0.00369  0.01827  2.57   96237    1758  476919  3244032  33.71
  1976        50-54     0.00535  0.02644  2.68   94479    2498  466597  2767113  29.29
  1976        55-59     0.00782  0.03836  2.62   91981    3529  451494  2300516  25.01
  1976        60-64     0.01141  0.05554  2.62   88452    4913  430570  1849021  20.90
  1976        65-69     0.01792  0.08603  2.68   83539    7187  401044  1418451  16.98
  1976        70-74     0.03051  0.14223  2.63   76352   10859  355976  1017407  13.33
  1976        75-79     0.05200  0.23150  2.63   65493   15162  291569   661431  10.10
  1976        80-84     0.08985  0.36843  2.56   50331   18543  206392   369861   7.35
  1976        85-89     0.15475  0.55342  2.43   31788   17592  113680   163469   5.14
  1976        90-94     0.25874  0.74380  2.14   14196   10559   40809    49790   3.51
  1976        95-99     0.39073  0.87822  1.87    3637    3194    8175     8981   2.47
  1976       100-104    0.54344  0.94839  1.57     443     420     773      806   1.82
  1976       105-109    0.69013  0.97724  1.33      23      22      32       33   1.44
  1976       110+       0.79508  1.00000  1.26       1       1       1        1   1.26
  1977           0      0.00666  0.00661  0.07  100000     661   99386  7767219  77.67
  1977         1-4      0.00052  0.00206  1.46   99339     205  396835  7667833  77.19
  1977         5-9      0.00023  0.00115  2.09   99134     114  495338  7270998  73.35
  1977        10-14     0.00022  0.00108  2.75   99020     107  494860  6775660  68.43
  1977        15-19     0.00031  0.00155  2.80   98913     153  494230  6280800  63.50
  1977        20-24     0.00048  0.00242  2.26   98760     239  493147  5786569  58.59
  1977        25-29     0.00042  0.00209  2.48   98522     206  492089  5293423  53.73
  1977        30-34     0.00079  0.00392  2.60   98316     386  490655  4801333  48.84
  1977        35-39     0.00110  0.00547  2.73   97930     536  488434  4310678  44.02
  1977        40-44     0.00216  0.01072  2.78   97395    1045  484655  3822245  39.24
  1977        45-49     0.00316  0.01567  2.62   96350    1510  478159  3337590  34.64
  1977        50-54     0.00482  0.02384  2.63   94840    2261  468842  2859430  30.15
  1977        55-59     0.00739  0.03630  2.56   92579    3361  454703  2390588  25.82
  1977        60-64     0.01070  0.05218  2.66   89218    4656  435217  1935885  21.70
  1977        65-69     0.01629  0.07841  2.62   84563    6631  407017  1500668  17.75
  1977        70-74     0.02716  0.12765  2.65   77932    9948  366261  1093651  14.03
  1977        75-79     0.04768  0.21383  2.59   67984   14537  304883   727390  10.70
  1977        80-84     0.07982  0.33433  2.57   53447   17869  223853   422506   7.91
  1977        85-89     0.13814  0.50924  2.42   35578   18118  131156   198653   5.58
  1977        90-94     0.23056  0.69938  2.19   17460   12211   52964    67497   3.87
  1977        95-99     0.34368  0.84055  1.96    5249    4412   12838    14533   2.77
  1977       100-104    0.48518  0.92780  1.67     837     777    1600     1696   2.03
  1977       105-109    0.63024  0.96794  1.42      60      58      93       95   1.58
  1977       110+       0.74067  1.00000  1.35       2       2       3        3   1.35
  1978           0      0.00772  0.00767  0.07  100000     767   99290  7741856  77.42
  1978         1-4      0.00038  0.00153  1.69   99233     152  396580  7642566  77.02
  1978         5-9      0.00026  0.00129  2.39   99081     128  495069  7245986  73.13
  1978        10-14     0.00014  0.00072  2.94   98953      71  494616  6750916  68.22
  1978        15-19     0.00044  0.00222  2.46   98881     220  493849  6256300  63.27
  1978        20-24     0.00046  0.00231  2.60   98662     228  492762  5762451  58.41
  1978        25-29     0.00051  0.00255  2.77   98434     251  491608  5269689  53.54
  1978        30-34     0.00062  0.00312  2.59   98183     306  490176  4778081  48.67
  1978        35-39     0.00113  0.00561  2.81   97877     549  488178  4287906  43.81
  1978        40-44     0.00206  0.01027  2.71   97327     999  484351  3799727  39.04
  1978        45-49     0.00327  0.01622  2.63   96328    1563  477938  3315376  34.42
  1978        50-54     0.00508  0.02509  2.70   94765    2378  468362  2837438  29.94
  1978        55-59     0.00740  0.03640  2.67   92388    3363  454103  2369077  25.64
  1978        60-64     0.01090  0.05310  2.61   89025    4728  433842  1914973  21.51
  1978        65-69     0.01678  0.08077  2.68   84298    6809  405661  1481132  17.57
  1978        70-74     0.02772  0.12996  2.60   77489   10071  363278  1075471  13.88
  1978        75-79     0.04821  0.21629  2.62   67418   14582  302441   712193  10.56
  1978        80-84     0.08223  0.34195  2.54   52836   18067  219715   409752   7.76
  1978        85-89     0.14403  0.52612  2.44   34769   18292  127002   190037   5.47
  1978        90-94     0.23219  0.69713  2.13   16476   11486   49468    63035   3.83
  1978        95-99     0.35097  0.84687  1.95    4990    4226   12041    13566   2.72
  1978       100-104    0.49291  0.93084  1.66     764     711    1443     1526   2.00
  1978       105-109    0.63720  0.96915  1.41      53      51      80       83   1.56
  1978       110+       0.74639  1.00000  1.34       2       2       2        2   1.34
  1979           0      0.00687  0.00682  0.07  100000     682   99367  7740082  77.40
  1979         1-4      0.00052  0.00206  1.59   99318     205  396777  7640715  76.93
  1979         5-9      0.00020  0.00099  2.31   99113      98  495300  7243938  73.09
  1979        10-14     0.00015  0.00075  3.03   99015      75  494927  6748638  68.16
  1979        15-19     0.00041  0.00204  2.48   98940     201  494193  6253712  63.21
  1979        20-24     0.00044  0.00220  2.55   98739     218  493161  5759519  58.33
  1979        25-29     0.00050  0.00251  2.36   98521     247  491953  5266358  53.45
  1979        30-34     0.00076  0.00378  2.74   98274     371  490530  4774405  48.58
  1979        35-39     0.00115  0.00574  2.65   97903     562  488195  4283874  43.76
  1979        40-44     0.00192  0.00956  2.74   97341     930  484604  3795679  38.99
  1979        45-49     0.00334  0.01658  2.78   96410    1598  478505  3311075  34.34
  1979        50-54     0.00507  0.02505  2.61   94812    2375  468388  2832570  29.88
  1979        55-59     0.00747  0.03674  2.71   92437    3397  454410  2364182  25.58
  1979        60-64     0.01161  0.05654  2.71   89040    5035  433662  1909772  21.45
  1979        65-69     0.01632  0.07863  2.67   84006    6605  404620  1476111  17.57
  1979        70-74     0.02851  0.13345  2.61   77401   10329  362358  1071491  13.84
  1979        75-79     0.04787  0.21511  2.65   67071   14428  301379   709133  10.57
  1979        80-84     0.08242  0.34243  2.53   52643   18027  218726   407753   7.75
  1979        85-89     0.14306  0.52295  2.43   34617   18103  126543   189028   5.46
  1979        90-94     0.23644  0.71564  2.24   16514   11818   49983    62485   3.78
  1979        95-99     0.35921  0.85415  1.93    4696    4011   11166    12502   2.66
  1979       100-104    0.50533  0.93575  1.64     685     641    1268     1336   1.95
  1979       105-109    0.65193  0.97170  1.39      44      43      66       67   1.53
  1979       110+       0.76119  1.00000  1.31       1       1       2        2   1.31
  1980           0      0.00738  0.00733  0.07  100000     733   99321  7717790  77.18
  1980         1-4      0.00041  0.00165  1.66   99267     164  396684  7618469  76.75
  1980         5-9      0.00016  0.00081  2.24   99103      81  495294  7221785  72.87
  1980        10-14     0.00018  0.00089  2.67   99022      88  494908  6726491  67.93
  1980        15-19     0.00044  0.00219  2.43   98935     217  494116  6231584  62.99
  1980        20-24     0.00043  0.00215  2.64   98718     212  493088  5737467  58.12
  1980        25-29     0.00055  0.00274  2.65   98506     269  491895  5244379  53.24
  1980        30-34     0.00078  0.00390  2.57   98236     384  490248  4752485  48.38
  1980        35-39     0.00136  0.00676  2.87   97853     662  487855  4262236  43.56
  1980        40-44     0.00222  0.01103  2.65   97191    1072  483438  3774381  38.83
  1980        45-49     0.00365  0.01808  2.59   96119    1738  476405  3290943  34.24
  1980        50-54     0.00528  0.02607  2.67   94381    2461  466177  2814538  29.82
  1980        55-59     0.00765  0.03758  2.65   91920    3455  451487  2348362  25.55
  1980        60-64     0.01144  0.05569  2.61   88465    4927  430572  1896875  21.44
  1980        65-69     0.01696  0.08153  2.64   83538    6811  401620  1466303  17.55
  1980        70-74     0.02800  0.13132  2.64   76727   10076  359889  1064683  13.88
  1980        75-79     0.04704  0.21206  2.68   66651   14134  300499   704794  10.57
  1980        80-84     0.08409  0.34912  2.57   52517   18335  218044   404295   7.70
  1980        85-89     0.14050  0.51587  2.43   34182   17634  125507   186251   5.45
  1980        90-94     0.24625  0.72585  2.17   16549   12012   48779    60744   3.67
  1980        95-99     0.36301  0.85730  1.92    4537    3889   10714    11965   2.64
  1980       100-104    0.51022  0.93754  1.63     647     607    1190     1251   1.93
  1980       105-109    0.65711  0.97253  1.38      40      39      60       61   1.52
  1980       110+       0.76601  1.00000  1.31       1       1       1        1   1.31
  1981           0      0.00670  0.00666  0.07  100000     666   99381  7735887  77.36
  1981         1-4      0.00041  0.00166  1.58   99334     164  396937  7636506  76.88
  1981         5-9      0.00026  0.00131  2.34   99169     130  495501  7239569  73.00
  1981        10-14     0.00022  0.00109  2.90   99039     108  494969  6744068  68.09
  1981        15-19     0.00033  0.00165  2.84   98931     164  494303  6249099  63.17
  1981        20-24     0.00045  0.00223  2.47   98768     220  493281  5754796  58.27
  1981        25-29     0.00054  0.00269  2.57   98548     265  492094  5261515  53.39
  1981        30-34     0.00073  0.00362  2.59   98282     356  490555  4769420  48.53
  1981        35-39     0.00117  0.00585  2.78   97927     573  488360  4278865  43.69
  1981        40-44     0.00201  0.00998  2.76   97354     972  484594  3790505  38.94
  1981        45-49     0.00364  0.01805  2.74   96382    1739  477974  3305911  34.30
  1981        50-54     0.00521  0.02573  2.77   94643    2435  467783  2827937  29.88
  1981        55-59     0.00785  0.03856  2.65   92207    3555  452673  2360153  25.60
  1981        60-64     0.01119  0.05453  2.65   88652    4834  431882  1907480  21.52
  1981        65-69     0.01724  0.08284  2.66   83818    6944  402815  1475598  17.60
  1981        70-74     0.02726  0.12821  2.69   76874    9856  361565  1072783  13.96
  1981        75-79     0.04695  0.21134  2.64   67018   14164  301670   711218  10.61
  1981        80-84     0.08314  0.34532  2.55   52855   18252  219522   409549   7.75
  1981        85-89     0.13977  0.51248  2.40   34603   17733  126877   190027   5.49
  1981        90-94     0.24117  0.71763  2.18   16870   12106   50199    63150   3.74
  1981        95-99     0.35094  0.84682  1.95    4763    4034   11494    12952   2.72
  1981       100-104    0.49274  0.93076  1.66     730     679    1378     1457   2.00
  1981       105-109    0.63690  0.96909  1.41      51      49      77       79   1.56
  1981       110+       0.74604  1.00000  1.34       2       2       2        2   1.34
  1982           0      0.00685  0.00680  0.07  100000     680   99369  7764420  77.64
  1982         1-4      0.00036  0.00144  1.64   99320     143  396942  7665051  77.18
  1982         5-9      0.00017  0.00083  1.96   99177      82  495635  7268109  73.28
  1982        10-14     0.00019  0.00095  2.64   99095      94  495252  6772475  68.34
  1982        15-19     0.00032  0.00162  2.90   99001     160  494669  6277222  63.41
  1982        20-24     0.00037  0.00186  2.47   98841     184  493740  5782553  58.50
  1982        25-29     0.00060  0.00299  2.52   98657     295  492553  5288813  53.61
  1982        30-34     0.00076  0.00378  2.75   98362     372  490973  4796260  48.76
  1982        35-39     0.00120  0.00600  2.73   97990     588  488612  4305287  43.94
  1982        40-44     0.00183  0.00912  2.81   97402     889  485066  3816675  39.18
  1982        45-49     0.00318  0.01581  2.70   96513    1526  479065  3331609  34.52
  1982        50-54     0.00533  0.02634  2.62   94988    2502  468990  2852544  30.03
  1982        55-59     0.00758  0.03722  2.61   92486    3442  454215  2383554  25.77
  1982        60-64     0.01191  0.05795  2.69   89043    5160  433309  1929339  21.67
  1982        65-69     0.01658  0.07981  2.65   83884    6694  403693  1496030  17.83
  1982        70-74     0.02666  0.12539  2.63   77189    9679  362993  1092337  14.15
  1982        75-79     0.04656  0.20958  2.62   67510   14149  303890   729344  10.80
  1982        80-84     0.08097  0.33808  2.56   53362   18040  222814   425454   7.97
  1982        85-89     0.13552  0.50188  2.42   35321   17727  130807   202640   5.74
  1982        90-94     0.21425  0.67039  2.21   17594   11795   55052    71833   4.08
  1982        95-99     0.32720  0.82440  1.99    5799    4781   14611    16781   2.89
  1982       100-104    0.46001  0.91625  1.72    1018     933    2028     2170   2.13
  1982       105-109    0.59955  0.96162  1.47      85      82     137      141   1.66
  1982       110+       0.70871  1.00000  1.41       3       3       5        5   1.41
  1983           0      0.00644  0.00640  0.07  100000     640   99405  7754530  77.55
  1983         1-4      0.00041  0.00165  1.49   99360     164  397026  7655125  77.04
  1983         5-9      0.00020  0.00101  3.06   99196     100  495784  7258098  73.17
  1983        10-14     0.00023  0.00116  2.91   99096     115  495238  6762315  68.24
  1983        15-19     0.00027  0.00134  2.82   98981     133  494616  6267077  63.32
  1983        20-24     0.00041  0.00203  2.58   98848     200  493756  5772461  58.40
  1983        25-29     0.00053  0.00264  2.74   98648     261  492652  5278706  53.51
  1983        30-34     0.00080  0.00400  2.67   98387     393  491019  4786054  48.65
  1983        35-39     0.00110  0.00550  2.73   97994     539  488746  4295035  43.83
  1983        40-44     0.00190  0.00948  2.67   97455     924  485122  3806289  39.06
  1983        45-49     0.00340  0.01685  2.67   96531    1626  478866  3321167  34.41
  1983        50-54     0.00519  0.02565  2.65   94905    2435  468810  2842301  29.95
  1983        55-59     0.00790  0.03878  2.69   92471    3586  454052  2373491  25.67
  1983        60-64     0.01174  0.05712  2.65   88885    5077  432505  1919439  21.59
  1983        65-69     0.01674  0.08046  2.58   83808    6743  402749  1486934  17.74
  1983        70-74     0.02723  0.12785  2.62   77065    9853  361859  1084185  14.07
  1983        75-79     0.04546  0.20504  2.61   67212   13781  303135   722325  10.75
  1983        80-84     0.08167  0.34011  2.54   53431   18173  222507   419190   7.85
  1983        85-89     0.13840  0.51133  2.45   35259   18029  130268   196683   5.58
  1983        90-94     0.22953  0.69829  2.20   17230   12031   52417    66415   3.85
  1983        95-99     0.35458  0.85033  1.94    5198    4420   12467    13998   2.69
  1983       100-104    0.50034  0.93393  1.64     778     727    1452     1531   1.97
  1983       105-109    0.64739  0.97098  1.40      51      50      77       79   1.54
  1983       110+       0.75745  1.00000  1.32       1       1       2        2   1.32
  1984           0      0.00621  0.00617  0.07  100000     617   99426  7761868  77.62
  1984         1-4      0.00043  0.00171  1.47   99383     170  397101  7662442  77.10
  1984         5-9      0.00013  0.00066  2.51   99213      65  495901  7265341  73.23
  1984        10-14     0.00020  0.00101  2.42   99147     100  495479  6769441  68.28
  1984        15-19     0.00031  0.00157  2.57   99047     156  494859  6273962  63.34
  1984        20-24     0.00038  0.00190  2.55   98892     188  493997  5779103  58.44
  1984        25-29     0.00047  0.00235  2.42   98704     232  492922  5285105  53.55
  1984        30-34     0.00085  0.00425  2.68   98472     419  491388  4792184  48.67
  1984        35-39     0.00123  0.00614  2.71   98053     602  488887  4300796  43.86
  1984        40-44     0.00194  0.00965  2.84   97451     940  485221  3811909  39.12
  1984        45-49     0.00325  0.01614  2.71   96510    1557  478985  3326688  34.47
  1984        50-54     0.00550  0.02716  2.78   94953    2579  469029  2847704  29.99
  1984        55-59     0.00757  0.03720  2.62   92374    3436  453682  2378675  25.75
  1984        60-64     0.01176  0.05722  2.64   88938    5089  432698  1924993  21.64
  1984        65-69     0.01757  0.08443  2.69   83849    7079  402896  1492296  17.80
  1984        70-74     0.02736  0.12852  2.65   76770    9867  360624  1089400  14.19
  1984        75-79     0.04476  0.20243  2.64   66903   13543  302567   728775  10.89
  1984        80-84     0.07792  0.32759  2.57   53360   17480  224342   426209   7.99
  1984        85-89     0.13626  0.50503  2.44   35879   18120  132979   201866   5.63
  1984        90-94     0.22815  0.69540  2.19   17759   12350   54131    68888   3.88
  1984        95-99     0.34926  0.84596  1.95    5409    4576   13103    14757   2.73
  1984       100-104    0.49569  0.93227  1.65     833     777    1567     1654   1.99
  1984       105-109    0.64421  0.97051  1.40      56      55      85       87   1.55
  1984       110+       0.75563  1.00000  1.32       2       2       2        2   1.32
  1985           0      0.00704  0.00699  0.07  100000     699   99352  7747582  77.48
  1985         1-4      0.00036  0.00143  1.74   99301     142  396882  7648230  77.02
  1985         5-9      0.00021  0.00106  2.13   99158     105  495490  7251348  73.13
  1985        10-14     0.00021  0.00104  2.62   99053     103  495023  6755858  68.20
  1985        15-19     0.00032  0.00160  2.81   98951     159  494407  6260835  63.27
  1985        20-24     0.00039  0.00197  2.69   98792     194  493512  5766428  58.37
  1985        25-29     0.00044  0.00221  2.36   98598     218  492415  5272916  53.48
  1985        30-34     0.00074  0.00368  2.60   98380     362  491033  4780500  48.59
  1985        35-39     0.00121  0.00603  2.78   98018     591  488774  4289468  43.76
  1985        40-44     0.00189  0.00940  2.77   97427     916  485092  3800694  39.01
  1985        45-49     0.00330  0.01638  2.74   96511    1581  478977  3315602  34.35
  1985        50-54     0.00556  0.02743  2.62   94930    2604  468459  2836625  29.88
  1985        55-59     0.00820  0.04022  2.61   92326    3714  452753  2368165  25.65
  1985        60-64     0.01176  0.05718  2.60   88612    5067  430916  1915413  21.62
  1985        65-69     0.01651  0.07942  2.61   83545    6636  401859  1484497  17.77
  1985        70-74     0.02820  0.13220  2.64   76910   10167  360540  1082638  14.08
  1985        75-79     0.04466  0.20210  2.65   66742   13488  302012   722098  10.82
  1985        80-84     0.07878  0.33038  2.56   53254   17594  223331   420086   7.89
  1985        85-89     0.14038  0.51489  2.41   35660   18361  130797   196755   5.52
  1985        90-94     0.23345  0.70928  2.23   17299   12270   52559    65958   3.81
  1985        95-99     0.35867  0.85410  1.93    5029    4295   11976    13399   2.66
  1985       100-104    0.50808  0.93698  1.63     734     688    1353     1423   1.94
  1985       105-109    0.65756  0.97269  1.38      46      45      68       70   1.51
  1985       110+       0.76815  1.00000  1.30       1       1       2        2   1.30
  1986           0      0.00764  0.00759  0.07  100000     759   99297  7753068  77.53
  1986         1-4      0.00040  0.00159  1.33   99241     157  396544  7653771  77.12
  1986         5-9      0.00018  0.00088  2.40   99084      88  495191  7257226  73.24
  1986        10-14     0.00014  0.00070  2.74   98996      70  494823  6762036  68.31
  1986        15-19     0.00033  0.00165  2.89   98926     163  494289  6267213  63.35
  1986        20-24     0.00032  0.00161  2.58   98763     159  493433  5772924  58.45
  1986        25-29     0.00049  0.00244  2.54   98605     241  492432  5279492  53.54
  1986        30-34     0.00073  0.00363  2.53   98364     357  490939  4787059  48.67
  1986        35-39     0.00110  0.00548  2.62   98007     537  488756  4296120  43.83
  1986        40-44     0.00213  0.01062  2.80   97470    1036  485074  3807364  39.06
  1986        45-49     0.00301  0.01495  2.68   96435    1442  478830  3322290  34.45
  1986        50-54     0.00539  0.02664  2.73   94993    2530  469214  2843460  29.93
  1986        55-59     0.00826  0.04052  2.67   92462    3746  453579  2374246  25.68
  1986        60-64     0.01241  0.06029  2.62   88716    5348  430833  1920667  21.65
  1986        65-69     0.01780  0.08536  2.60   83367    7116  399773  1489834  17.87
  1986        70-74     0.02669  0.12543  2.60   76252    9564  358301  1090061  14.30
  1986        75-79     0.04494  0.20313  2.64   66687   13546  301426   731760  10.97
  1986        80-84     0.07752  0.32599  2.56   53141   17323  223457   430334   8.10
  1986        85-89     0.13320  0.49710  2.45   35818   17805  133669   206876   5.78
  1986        90-94     0.21575  0.67707  2.25   18013   12196   56529    73207   4.06
  1986        95-99     0.33030  0.82796  1.99    5817    4816   14581    16678   2.87
  1986       100-104    0.46813  0.92037  1.70    1001     921    1967     2097   2.10
  1986       105-109    0.61196  0.96440  1.45      80      77     126      129   1.63
  1986       110+       0.72325  1.00000  1.38       3       3       4        4   1.38
  1987           0      0.00654  0.00650  0.07  100000     650   99397  7778597  77.79
  1987         1-4      0.00052  0.00210  1.61   99350     208  396903  7679200  77.29
  1987         5-9      0.00014  0.00069  2.86   99142      69  495563  7282297  73.45
  1987        10-14     0.00011  0.00055  2.50   99073      55  495230  6786734  68.50
  1987        15-19     0.00027  0.00136  2.39   99019     135  494741  6291504  63.54
  1987        20-24     0.00037  0.00187  2.71   98884     185  493996  5796763  58.62
  1987        25-29     0.00048  0.00238  2.75   98699     235  492965  5302767  53.73
  1987        30-34     0.00070  0.00351  2.75   98464     346  491544  4809802  48.85
  1987        35-39     0.00101  0.00502  2.64   98118     492  489432  4318258  44.01
  1987        40-44     0.00183  0.00910  2.76   97626     888  486140  3828826  39.22
  1987        45-49     0.00319  0.01584  2.77   96738    1532  480277  3342686  34.55
  1987        50-54     0.00550  0.02718  2.77   95206    2587  470270  2862409  30.07
  1987        55-59     0.00854  0.04186  2.64   92618    3877  453946  2392139  25.83
  1987        60-64     0.01159  0.05641  2.63   88741    5006  431844  1938193  21.84
  1987        65-69     0.01725  0.08285  2.61   83735    6937  402092  1506348  17.99
  1987        70-74     0.02671  0.12555  2.61   76797    9642  360935  1104257  14.38
  1987        75-79     0.04360  0.19766  2.64   67155   13274  304485   743322  11.07
  1987        80-84     0.07598  0.32121  2.59   53881   17307  227775   438837   8.14
  1987        85-89     0.13162  0.49281  2.45   36574   18024  136940   211062   5.77
  1987        90-94     0.22062  0.68608  2.24   18550   12727   57687    74122   4.00
  1987        95-99     0.33603  0.83386  1.98    5823    4856   14450    16436   2.82
  1987       100-104    0.47866  0.92528  1.69     968     895    1870     1985   2.05
  1987       105-109    0.62601  0.96726  1.43      72      70     112      115   1.59
  1987       110+       0.73850  1.00000  1.35       2       2       3        3   1.35
  1988           0      0.00721  0.00717  0.07  100000     717   99336  7763384  77.63
  1988         1-4      0.00048  0.00191  1.53   99283     189  396665  7664048  77.19
  1988         5-9      0.00011  0.00057  2.79   99094      57  495344  7267383  73.34
  1988        10-14     0.00015  0.00076  2.53   99037      75  495001  6772038  68.38
  1988        15-19     0.00032  0.00162  2.92   98962     160  494478  6277037  63.43
  1988        20-24     0.00040  0.00200  2.52   98802     197  493521  5782560  58.53
  1988        25-29     0.00052  0.00259  2.69   98605     255  492434  5289038  53.64
  1988        30-34     0.00079  0.00396  2.79   98350     389  490887  4796604  48.77
  1988        35-39     0.00103  0.00512  2.83   97960     501  488717  4305717  43.95
  1988        40-44     0.00187  0.00931  2.87   97459     907  485360  3817000  39.17
  1988        45-49     0.00325  0.01615  2.70   96552    1559  479177  3331640  34.51
  1988        50-54     0.00497  0.02458  2.72   94993    2335  469644  2852464  30.03
  1988        55-59     0.00822  0.04031  2.65   92658    3735  454500  2382819  25.72
  1988        60-64     0.01204  0.05852  2.60   88924    5203  432127  1928320  21.69
  1988        65-69     0.01858  0.08889  2.57   83720    7442  400551  1496192  17.87
  1988        70-74     0.02680  0.12602  2.63   76279    9613  358656  1095641  14.36
  1988        75-79     0.04445  0.20070  2.58   66666   13380  300976   736984  11.05
  1988        80-84     0.07466  0.31598  2.57   53286   16838  225534   436009   8.18
  1988        85-89     0.13161  0.49353  2.47   36449   17988  136683   210475   5.77
  1988        90-94     0.21896  0.67947  2.21   18460   12543   57284    73792   4.00
  1988        95-99     0.34034  0.83814  1.97    5917    4959   14571    16507   2.79
  1988       100-104    0.48622  0.92861  1.67     958     889    1829     1936   2.02
  1988       105-109    0.63576  0.96910  1.41      68      66     104      107   1.57
  1988       110+       0.74880  1.00000  1.34       2       2       3        3   1.34
  1989           0      0.00699  0.00694  0.07  100000     694   99356  7775578  77.76
  1989         1-4      0.00037  0.00149  1.43   99306     148  396841  7676222  77.30
  1989         5-9      0.00019  0.00095  1.98   99157      94  495502  7279380  73.41
  1989        10-14     0.00014  0.00069  2.05   99063      69  495113  6783878  68.48
  1989        15-19     0.00029  0.00143  2.60   98994     142  494633  6288765  63.53
  1989        20-24     0.00040  0.00197  2.65   98853     195  493806  5794132  58.61
  1989        25-29     0.00044  0.00218  2.85   98658     215  492827  5300327  53.72
  1989        30-34     0.00069  0.00344  2.61   98443     339  491407  4807500  48.84
  1989        35-39     0.00121  0.00605  2.76   98104     594  489192  4316093  43.99
  1989        40-44     0.00200  0.00997  2.87   97510     972  485486  3826901  39.25
  1989        45-49     0.00306  0.01521  2.72   96538    1469  479343  3341414  34.61
  1989        50-54     0.00516  0.02548  2.70   95069    2423  469777  2862071  30.11
  1989        55-59     0.00820  0.04022  2.61   92647    3726  454316  2392294  25.82
  1989        60-64     0.01161  0.05648  2.64   88920    5023  432769  1937979  21.79
  1989        65-69     0.01802  0.08643  2.63   83898    7251  402315  1505210  17.94
  1989        70-74     0.02681  0.12588  2.58   76646    9648  359922  1102895  14.39
  1989        75-79     0.04391  0.19879  2.62   66998   13319  303344   742973  11.09
  1989        80-84     0.07455  0.31598  2.59   53679   16962  227509   439629   8.19
  1989        85-89     0.12979  0.48857  2.47   36717   17939  138212   212119   5.78
  1989        90-94     0.22377  0.69216  2.25   18778   12998   58083    73907   3.94
  1989        95-99     0.34760  0.84502  1.96    5781    4885   14053    15824   2.74
  1989       100-104    0.49798  0.93346  1.65     896     836    1679     1771   1.98
  1989       105-109    0.65022  0.97163  1.39      60      58      89       91   1.53
  1989       110+       0.76351  1.00000  1.31       2       2       2        2   1.31
  1990           0      0.00642  0.00638  0.07  100000     638   99407  7772919  77.73
  1990         1-4      0.00030  0.00121  1.80   99362     120  397183  7673511  77.23
  1990         5-9      0.00018  0.00092  2.15   99242      91  495948  7276328  73.32
  1990        10-14     0.00019  0.00097  2.44   99150      96  495505  6780380  68.38
  1990        15-19     0.00031  0.00156  2.76   99054     154  494925  6284875  63.45
  1990        20-24     0.00037  0.00184  2.83   98900     182  494107  5789950  58.54
  1990        25-29     0.00039  0.00197  2.93   98718     195  493189  5295843  53.65
  1990        30-34     0.00057  0.00283  2.64   98524     279  491961  4802654  48.75
  1990        35-39     0.00110  0.00546  2.76   98245     537  490020  4310693  43.88
  1990        40-44     0.00182  0.00907  2.62   97708     886  486432  3820673  39.10
  1990        45-49     0.00302  0.01499  2.65   96822    1451  480704  3334241  34.44
  1990        50-54     0.00525  0.02594  2.69   95371    2474  471129  2853538  29.92
  1990        55-59     0.00848  0.04157  2.69   92897    3862  455548  2382409  25.65
  1990        60-64     0.01206  0.05864  2.68   89035    5221  433068  1926861  21.64
  1990        65-69     0.01780  0.08537  2.63   83814    7155  402093  1493793  17.82
  1990        70-74     0.02774  0.13010  2.62   76659    9973  359536  1091700  14.24
  1990        75-79     0.04468  0.20181  2.61   66686   13458  301228   732164  10.98
  1990        80-84     0.07613  0.32129  2.57   53228   17101  224621   430936   8.10
  1990        85-89     0.13438  0.50220  2.49   36126   18143  135008   206315   5.71
  1990        90-94     0.22132  0.68991  2.27   17984   12407   56059    71307   3.97
  1990        95-99     0.34818  0.84528  1.96    5577    4714   13539    15248   2.73
  1990       100-104    0.49664  0.93280  1.65     863     805    1621     1710   1.98
  1990       105-109    0.64711  0.97106  1.40      58      56      87       89   1.54
  1990       110+       0.75956  1.00000  1.32       2       2       2        2   1.32
  1991           0      0.00652  0.00648  0.07  100000     648   99398  7797590  77.98
  1991         1-4      0.00029  0.00114  1.22   99352     114  397093  7698192  77.48
  1991         5-9      0.00018  0.00091  2.55   99238      91  495970  7301099  73.57
  1991        10-14     0.00013  0.00067  2.82   99148      66  495595  6805128  68.64
  1991        15-19     0.00027  0.00134  2.86   99082     132  495126  6309533  63.68
  1991        20-24     0.00032  0.00162  2.36   98949     160  494323  5814408  58.76
  1991        25-29     0.00044  0.00219  2.81   98789     216  493470  5320085  53.85
  1991        30-34     0.00064  0.00320  2.44   98573     315  492056  4826615  48.97
  1991        35-39     0.00106  0.00530  2.62   98257     520  490048  4334559  44.11
  1991        40-44     0.00169  0.00843  2.64   97737     824  486740  3844510  39.34
  1991        45-49     0.00296  0.01471  2.74   96913    1426  481341  3357771  34.65
  1991        50-54     0.00468  0.02315  2.69   95487    2210  472332  2876430  30.12
  1991        55-59     0.00794  0.03900  2.70   93277    3638  458034  2404098  25.77
  1991        60-64     0.01228  0.05967  2.61   89639    5348  435402  1946065  21.71
  1991        65-69     0.01779  0.08529  2.60   84290    7189  404202  1510662  17.92
  1991        70-74     0.02810  0.13168  2.61   77101   10153  361286  1106460  14.35
  1991        75-79     0.04359  0.19745  2.62   66948   13219  303237   745174  11.13
  1991        80-84     0.07532  0.31881  2.59   53729   17129  227407   441937   8.23
